1;1624.89;17243.89783;35.16649098;test
1;1620.36;19304.4665;32.14365823;test
1;1630.77;16055.31335;41.39419892;test
1;1093.6;15064.49573;19.51713045;test
1;1411.99;29319.90846;16.19214626;test
1;1954.35;31924.83533;31.92114294;test
1;1048.73;54952.65019;2.269458376;test
1;1107.43;8390.700991;35.00962965;test
1;1394.1;46769.12005;7.022885751;test
1;1484.44;77114.00842;5.398653893;test
1;1471.63;46402.42754;8.783572132;test
1;626.41;16995.81959;3.432357919;test
1;2025.5;29450.04122;31.34881732;test
1;1697.54;116779.1222;3.749959358;test
1;1705.59;36332.03847;20.76045643;test
0;1833.04;87005.32274;4.042764185;test
0;348.8;4587.067466;3.318111313;test
0;1376.66;49069.91088;4.581892471;test
0;1858.15;66098.70393;5.67302352;test
0;26.88;56.68717914;1.535350336;test
0;278.62;4550.932856;3.029116988;test
0;160.8;1908.52364;1.529694528;test
0;1065.66;40538.95381;2.852903917;test
0;2162.05;206813.5072;3.1524964;test
0;471.7;18124.88338;1.578633004;test
0;788.8;51477.32724;1.567582309;test
0;88.9;578.6639041;1.411513097;test
0;350.65;5330.979435;2.16756173;test
0;477.03;5803.096933;4.128116713;test
0;2359.66;267248.7547;3.099614024;test
0;1205.21;22667.18002;12.85114784;test
0;1409.61;31548.32697;6.738147211;test
0;189.79;2564.083958;1.647421975;test
0;761.75;54988.03126;1.404980301;test
0;1535.35;26294.77457;21.19592623;test
0;1911.54;134598.3583;4.999172492;test
0;1813.57;49398.13744;14.5271868;test
0;705.86;27036.54681;4.052270893;test
0;558.88;27785.09737;1.401223552;test
0;1176.35;50949.4238;4.740141209;test
0;1805.74;191652.4345;1.549957537;test
0;1189.96;16215.75147;11.17718231;test
0;1505.35;26616.46414;8.351531074;test
0;778.7;23105.81849;2.080949518;test
0;1635.5;26065.85289;11.76702966;test
0;1192.52;29622.2407;4.964267427;test
0;696.86;9627.559188;5.141991836;test
0;1243.7;39526.98018;3.781925881;test
0;1265.97;130161.165;1.405865663;test
0;1454.51;32011.65115;6.367672534;test
0;1042.35;33475.51933;3.305955821;test
0;1720.59;42249.1971;11.95382276;test
0;2271.67;85895.1931;3.636421996;test
0;1573.5;49974.31776;3.649775107;test
0;869.53;19846.82326;2.646410627;test
0;805.73;30213.89925;2.590006621;test
0;1162.16;37423.47538;5.093341221;test
0;1702.1;101265.439;2.722774314;test
0;1123.46;29844.09294;3.237427577;test
0;1831.52;58644.59209;7.733951798;test
0;1492.98;51861.74336;4.538133438;test
0;2266.09;129298.4545;4.087587402;test
0;1299.65;61266.36757;2.555372705;test
0;1377.48;151054.2902;1.47339047;test
0;569.47;21225.47511;1.60064539;test
0;2246.49;60221.3672;10.09140276;test
0;1876.47;32720.81924;14.71850441;test
0;779.25;14619.71922;3.925640922;test
0;847.52;21999.4906;3.550144882;test
0;844.64;21829.44535;2.095825378;test
0;1995.35;28413.09293;20.52480516;test
0;998.5;29250.71257;3.564162382;test
0;2112.94;190771.6715;4.723377544;training
0;964.66;118303.8781;1.323643903;training
0;1917.09;22020.98129;38.2584201;training
0;1602.46;45951.39182;5.599453936;training
0;1902.39;58080.30435;6.285604794;training
0;1184.84;23822.64214;8.550102783;training
0;532.15;18012.36118;2.634144182;training
0;668.7;26825.70761;1.777716382;training
0;1471.31;24940.33593;17.78404896;training
0;683.71;16273.63888;4.08718172;training
0;134.05;1301.585891;1.698228988;training
0;79.01;473.0832428;1.728918708;training
0;1924.98;309799.9815;1.564116981;training
0;58.4;304.5973931;1.464759377;training
0;1074.64;112033.4643;1.421451084;training
0;483.24;14851.70195;1.754172567;training
0;1658.72;142743.316;2.168284704;training
0;2457.44;465923.6196;1.699743998;training
0;134.06;1258.688706;1.721433014;training
0;1263.97;13335.45053;16.30008094;training
0;3808.69;489760.3008;5.666265289;training
0;1603.91;134038.1276;1.865230422;training
0;1409.88;195776.935;1.397630909;training
0;101.96;840.4520651;1.54316114;training
0;185.72;1960.641041;1.482296848;training
0;563.45;22559.82134;1.486720471;training
0;1248.63;38596.66079;6.688434984;training
0;2653.12;611846.6929;1.476806926;training
0;3402.3;730266.753;2.684101878;training
0;1951.79;113814.7892;5.104713046;training
0;1766.75;35010.50937;11.44545188;training
0;1804.99;49586.49109;6.700816271;training
0;1848.94;83892.85886;3.779308269;training
0;985.69;45546.16559;1.850126781;training
0;1209.22;34569.85629;4.06865028;training
0;1348.26;29570.98837;5.11528742;training
0;1592.47;23982.10432;16.88503678;training
0;1727.41;40460.37116;7.618172278;training
0;1251.17;32790.26283;5.710813065;training
0;1481.18;71189.79867;3.467391257;training
0;1145.75;22650.28083;8.908332197;training
0;887.59;19293.13901;6.171601746;training
0;1728.31;87868.26906;2.402178479;training
0;1444.63;18618.86308;14.8443444;training
0;1769.9;245282.8254;1.63434694;training
0;1650.89;53388.9794;5.127727359;training
0;95.88;750.5588215;1.538053491;training
0;1985.86;119128.7467;4.213629312;training
0;938.07;65060.30149;1.47958906;training
0;1554.14;32152.85803;12.78734086;training
0;1295.12;29752.71356;6.133674015;training
0;1581.18;23375.01135;16.27444237;training
0;696.75;7729.69245;4.91455555;training
0;3234.82;352125.1015;4.078945244;training
0;784.34;54078.66075;1.433311545;training
0;516.9;15314.0538;2.037392589;training
0;670.68;12594.34657;6.259717526;training
1;1664.3;17546.447;38.84261492;training
1;1672.97;13667.57345;56.71904656;training
1;1866.79;19344.78903;35.29091455;training
1;2100.07;209287.083;3.401797112;training
1;1516.86;32506.02642;14.34994029;training
1;1304.22;42749.35821;4.554395782;training
1;1227.63;32039.46756;8.589626518;training
1;1383.2;32204.65712;12.31485387;training
1;717.19;9889.099179;6.881017469;training
1;1698.47;16634.45665;51.1897888;training
1;2833.18;62949.75013;30.42833553;training
1;1285.45;14055.33256;29.17339526;training
1;1861.5;103484.3934;5.622792306;training
1;1748.81;23280.70076;36.88076576;training
1;1362.43;21146.0936;20.68382592;training
